6.8, 12.8, 20.8, 28.8, 36.8, 44.8, 52.8, 60.8, 68.8, 76.8, 84.8, 92.8, 100.8, 108.8, 116.8, 124.8, 132.8, 140.8, 148.8, 156.8, 164.8, 172.8, 180.8, 188.8, 196.8, 204.8, 212.8, 220.8, 228.8, 236.8, 244.8, 252.8, 260.8, 268.8, 276.8, 284.8, 292.8, 300.8, 308.8, 316.8, 324.8, 332.8, 340.8, 348.8, 356.8, 364.8, 372.8, 380.8, 388.8, 396.8, 404.8, 412.8, 420.8, 428.8, 436.8, 444.8, 452.8, 460.8, 468.8, 476.8, 484.8, 492.8, 500.8, 508.8, 516.8, 524.8, 532.8, 540.8, 548.8, 556.8, 564.8, 572.8, 580.8, 588.8, 596.8, 604.8, 612.8, 620.8, 628.8, 636.8, 644.8, 652.8, 660.8, 668.8, 676.8, 684.8, 692.8, 700.8, 708.8, 716.8, 724.8, 732.8, 740.8, 748.8, 756.8, 764.8, 772.8, 780.8, 788.8, 796.8, 804.8, 812.8, 820.8, 828.8, 836.8, 844.8, 852.8, 860.8, 868.8, 876.8, 884.8, 892.8, 900.8, 908.8, 916.8, 924.8, 932.8, 940.8, 948.8, 956.8, 964.8, 972.8, 980.8, 988.8, 996.8, 1004.8, 1011.8, 1014.8
1030.8, 1036.8, 1044.8, 1052.8, 1060.8, 1068.8, 1076.8, 1084.8, 1092.8, 1100.8, 1108.8, 1116.8, 1124.8, 1132.8, 1140.8, 1148.8, 1156.8, 1164.8, 1172.8, 1180.8, 1188.8, 1196.8, 1204.8, 1212.8, 1220.8, 1228.8, 1236.8, 1244.8, 1252.8, 1260.8, 1268.8, 1276.8, 1284.8, 1292.8, 1300.8, 1308.8, 1316.8, 1324.8, 1332.8, 1340.8, 1348.8, 1356.8, 1364.8, 1372.8, 1380.8, 1388.8, 1396.8, 1404.8, 1412.8, 1420.8, 1428.8, 1436.8, 1444.8, 1452.8, 1460.8, 1468.8, 1476.8, 1484.8, 1492.8, 1500.8, 1508.8, 1516.8, 1524.8, 1532.8, 1540.8, 1548.8, 1556.8, 1564.8, 1572.8, 1580.8, 1588.8, 1596.8, 1604.8, 1612.8, 1620.8, 1628.8, 1636.8, 1644.8, 1652.8, 1660.8, 1668.8, 1676.8, 1684.8, 1692.8, 1700.8, 1708.8, 1716.8, 1724.8, 1732.8, 1740.8, 1748.8, 1756.8, 1764.8, 1772.8, 1780.8, 1788.8, 1796.8, 1804.8, 1812.8, 1820.8, 1828.8, 1836.8, 1844.8, 1852.8, 1860.8, 1868.8, 1876.8, 1884.8, 1892.8, 1900.8, 1908.8, 1916.8, 1924.8, 1932.8, 1940.8, 1948.8, 1956.8, 1964.8, 1972.8, 1980.8, 1988.8, 1996.8, 2004.8, 2012.8, 2020.8, 2028.8, 2035.8, 2038.8
2054.8, 2060.8, 2068.8, 2076.8, 2084.8, 2092.8, 2100.8, 2108.8, 2116.8, 2124.8, 2132.8, 2140.8, 2148.8, 2156.8, 2164.8, 2172.8, 2180.8, 2188.8, 2196.8, 2204.8, 2212.8, 2220.8, 2228.8, 2236.8, 2244.8, 2252.8, 2260.8, 2268.8, 2276.8, 2284.8, 2292.8, 2300.8, 2308.8, 2316.8, 2324.8, 2332.8, 2340.8, 2348.8, 2356.8, 2364.8, 2372.8, 2380.8, 2388.8, 2396.8, 2404.8, 2412.8, 2420.8, 2428.8, 2436.8, 2444.8, 2452.8, 2460.8, 2468.8, 2476.8, 2484.8, 2492.8, 2500.8, 2508.8, 2516.8, 2524.8, 2532.8, 2540.8, 2548.8, 2556.8, 2564.8, 2572.8, 2580.8, 2588.8, 2596.8, 2604.8, 2612.8, 2620.8, 2628.8, 2636.8, 2644.8, 2652.8, 2660.8, 2668.8, 2676.8, 2684.8, 2692.8, 2700.8, 2708.8, 2716.8, 2724.8, 2732.8, 2740.8, 2748.8, 2756.8, 2764.8, 2772.8, 2780.8, 2788.8, 2796.8, 2804.8, 2812.8, 2820.8, 2828.8, 2836.8, 2844.8, 2852.8, 2860.8, 2868.8, 2876.8, 2884.8, 2892.8, 2900.8, 2908.8, 2916.8, 2924.8, 2932.8, 2940.8, 2948.8, 2956.8, 2964.8, 2972.8, 2980.8, 2988.8, 2996.8, 3004.8, 3012.8, 3020.8, 3028.8, 3036.8, 3044.8, 3052.8, 3059.8, 3062.8
3078.8, 3084.8, 3092.8, 3100.8, 3108.8, 3116.8, 3124.8, 3132.8, 3140.8, 3148.8, 3156.8, 3164.8, 3172.8, 3180.8, 3188.8, 3196.8, 3204.8, 3212.8, 3220.8, 3228.8, 3236.8, 3244.8, 3252.8, 3260.8, 3268.8, 3276.8, 3284.8, 3292.8, 3300.8, 3308.8, 3316.8, 3324.8, 3332.8, 3340.8, 3348.8, 3356.8, 3364.8, 3372.8, 3380.8, 3388.8, 3396.8, 3404.8, 3412.8, 3420.8, 3428.8, 3436.8, 3444.8, 3452.8, 3460.8, 3468.8, 3476.8, 3484.8, 3492.8, 3500.8, 3508.8, 3516.8, 3524.8, 3532.8, 3540.8, 3548.8, 3556.8, 3564.8, 3572.8, 3580.8, 3588.8, 3596.8, 3604.8, 3612.8, 3620.8, 3628.8, 3636.8, 3644.8, 3652.8, 3660.8, 3668.8, 3676.8, 3684.8, 3692.8, 3700.8, 3708.8, 3716.8, 3724.8, 3732.8, 3740.8, 3748.8, 3756.8, 3764.8, 3772.8, 3780.8, 3788.8, 3796.8, 3804.8, 3812.8, 3820.8, 3828.8, 3836.8, 3844.8, 3852.8, 3860.8, 3868.8, 3876.8, 3884.8, 3892.8, 3900.8, 3908.8, 3916.8, 3924.8, 3932.8, 3940.8, 3948.8, 3956.8, 3964.8, 3972.8, 3980.8, 3988.8, 3996.8, 4004.8, 4012.8, 4020.8, 4028.8, 4036.8, 4044.8, 4052.8, 4060.8, 4068.8, 4076.8, 4083.8, 4086.8
4102.8, 4108.8, 4116.8, 4124.8, 4132.8, 4140.8, 4148.8, 4156.8, 4164.8, 4172.8, 4180.8, 4188.8, 4196.8, 4204.8, 4212.8, 4220.8, 4228.8, 4236.8, 4244.8, 4252.8, 4260.8, 4268.8, 4276.8, 4284.8, 4292.8, 4300.8, 4308.8, 4316.8, 4324.8, 4332.8, 4340.8, 4348.8, 4356.8, 4364.8, 4372.8, 4380.8, 4388.8, 4396.8, 4404.8, 4412.8, 4420.8, 4428.8, 4436.8, 4444.8, 4452.8, 4460.8, 4468.8, 4476.8, 4484.8, 4492.8, 4500.8, 4508.8, 4516.8, 4524.8, 4532.8, 4540.8, 4548.8, 4556.8, 4564.8, 4572.8, 4580.8, 4588.8, 4596.8, 4604.8, 4612.8, 4620.8, 4628.8, 4636.8, 4644.8, 4652.8, 4660.8, 4668.8, 4676.8, 4684.8, 4692.8, 4700.8, 4708.8, 4716.8, 4724.8, 4732.8, 4740.8, 4748.8, 4756.8, 4764.8, 4772.8, 4780.8, 4788.8, 4796.8, 4804.8, 4812.8, 4820.8, 4828.8, 4836.8, 4844.8, 4852.8, 4860.8, 4868.8, 4876.8, 4884.8, 4892.8, 4900.8, 4908.8, 4916.8, 4924.8, 4932.8, 4940.8, 4948.8, 4956.8, 4964.8, 4972.8, 4980.8, 4988.8, 4996.8, 5004.8, 5012.8, 5020.8, 5028.8, 5036.8, 5044.8, 5052.8, 5060.8, 5068.8, 5076.8, 5084.8, 5092.8, 5100.8, 5107.8, 5110.8
5126.8, 5132.8, 5140.8, 5148.8, 5156.8, 5164.8, 5172.8, 5180.8, 5188.8, 5196.8, 5204.8, 5212.8, 5220.8, 5228.8, 5236.8, 5244.8, 5252.8, 5260.8, 5268.8, 5276.8, 5284.8, 5292.8, 5300.8, 5308.8, 5316.8, 5324.8, 5332.8, 5340.8, 5348.8, 5356.8, 5364.8, 5372.8, 5380.8, 5388.8, 5396.8, 5404.8, 5412.8, 5420.8, 5428.8, 5436.8, 5444.8, 5452.8, 5460.8, 5468.8, 5476.8, 5484.8, 5492.8, 5500.8, 5508.8, 5516.8, 5524.8, 5532.8, 5540.8, 5548.8, 5556.8, 5564.8, 5572.8, 5580.8, 5588.8, 5596.8, 5604.8, 5612.8, 5620.8, 5628.8, 5636.8, 5644.8, 5652.8, 5660.8, 5668.8, 5676.8, 5684.8, 5692.8, 5700.8, 5708.8, 5716.8, 5724.8, 5732.8, 5740.8, 5748.8, 5756.8, 5764.8, 5772.8, 5780.8, 5788.8, 5796.8, 5804.8, 5812.8, 5820.8, 5828.8, 5836.8, 5844.8, 5852.8, 5860.8, 5868.8, 5876.8, 5884.8, 5892.8, 5900.8, 5908.8, 5916.8, 5924.8, 5932.8, 5940.8, 5948.8, 5956.8, 5964.8, 5972.8, 5980.8, 5988.8, 5996.8, 6004.8, 6012.8, 6020.8, 6028.8, 6036.8, 6044.8, 6052.8, 6060.8, 6068.8, 6076.8, 6084.8, 6092.8, 6100.8, 6108.8, 6116.8, 6124.8, 6131.8, 6134.8
6150.8, 6156.8, 6164.8, 6172.8, 6180.8, 6188.8, 6196.8, 6204.8, 6212.8, 6220.8, 6228.8, 6236.8, 6244.8, 6252.8, 6260.8, 6268.8, 6276.8, 6284.8, 6292.8, 6300.8, 6308.8, 6316.8, 6324.8, 6332.8, 6340.8, 6348.8, 6356.8, 6364.8, 6372.8, 6380.8, 6388.8, 6396.8, 6404.8, 6412.8, 6420.8, 6428.8, 6436.8, 6444.8, 6452.8, 6460.8, 6468.8, 6476.8, 6484.8, 6492.8, 6500.8, 6508.8, 6516.8, 6524.8, 6532.8, 6540.8, 6548.8, 6556.8, 6564.8, 6572.8, 6580.8, 6588.8, 6596.8, 6604.8, 6612.8, 6620.8, 6628.8, 6636.8, 6644.8, 6652.8, 6660.8, 6668.8, 6676.8, 6684.8, 6692.8, 6700.8, 6708.8, 6716.8, 6724.8, 6732.8, 6740.8, 6748.8, 6756.8, 6764.8, 6772.8, 6780.8, 6788.8, 6796.8, 6804.8, 6812.8, 6820.8, 6828.8, 6836.8, 6844.8, 6852.8, 6860.8, 6868.8, 6876.8, 6884.8, 6892.8, 6900.8, 6908.8, 6916.8, 6924.8, 6932.8, 6940.8, 6948.8, 6956.8, 6964.8, 6972.8, 6980.8, 6988.8, 6996.8, 7004.8, 7012.8, 7020.8, 7028.8, 7036.8, 7044.8, 7052.8, 7060.8, 7068.8, 7076.8, 7084.8, 7092.8, 7100.8, 7108.8, 7116.8, 7124.8, 7132.8, 7140.8, 7148.8, 7155.8, 7158.8
7174.8, 7180.8, 7188.8, 7196.8, 7204.8, 7212.8, 7220.8, 7228.8, 7236.8, 7244.8, 7252.8, 7260.8, 7268.8, 7276.8, 7284.8, 7292.8, 7300.8, 7308.8, 7316.8, 7324.8, 7332.8, 7340.8, 7348.8, 7356.8, 7364.8, 7372.8, 7380.8, 7388.8, 7396.8, 7404.8, 7412.8, 7420.8, 7428.8, 7436.8, 7444.8, 7452.8, 7460.8, 7468.8, 7476.8, 7484.8, 7492.8, 7500.8, 7508.8, 7516.8, 7524.8, 7532.8, 7540.8, 7548.8, 7556.8, 7564.8, 7572.8, 7580.8, 7588.8, 7596.8, 7604.8, 7612.8, 7620.8, 7628.8, 7636.8, 7644.8, 7652.8, 7660.8, 7668.8, 7676.8, 7684.8, 7692.8, 7700.8, 7708.8, 7716.8, 7724.8, 7732.8, 7740.8, 7748.8, 7756.8, 7764.8, 7772.8, 7780.8, 7788.8, 7796.8, 7804.8, 7812.8, 7820.8, 7828.8, 7836.8, 7844.8, 7852.8, 7860.8, 7868.8, 7876.8, 7884.8, 7892.8, 7900.8, 7908.8, 7916.8, 7924.8, 7932.8, 7940.8, 7948.8, 7956.8, 7964.8, 7972.8, 7980.8, 7988.8, 7996.8, 8004.8, 8012.8, 8020.8, 8028.8, 8036.8, 8044.8, 8052.8, 8060.8, 8068.8, 8076.8, 8084.8, 8092.8, 8100.8, 8108.8, 8116.8, 8124.8, 8132.8, 8140.8, 8148.8, 8156.8, 8164.8, 8172.8, 8179.8, 8182.8
8198.8, 8204.8, 8212.8, 8220.8, 8228.8, 8236.8, 8244.8, 8252.8, 8260.8, 8268.8, 8276.8, 8284.8, 8292.8, 8300.8, 8308.8, 8316.8, 8324.8, 8332.8, 8340.8, 8348.8, 8356.8, 8364.8, 8372.8, 8380.8, 8388.8, 8396.8, 8404.8, 8412.8, 8420.8, 8428.8, 8436.8, 8444.8, 8452.8, 8460.8, 8468.8, 8476.8, 8484.8, 8492.8, 8500.8, 8508.8, 8516.8, 8524.8, 8532.8, 8540.8, 8548.8, 8556.8, 8564.8, 8572.8, 8580.8, 8588.8, 8596.8, 8604.8, 8612.8, 8620.8, 8628.8, 8636.8, 8644.8, 8652.8, 8660.8, 8668.8, 8676.8, 8684.8, 8692.8, 8700.8, 8708.8, 8716.8, 8724.8, 8732.8, 8740.8, 8748.8, 8756.8, 8764.8, 8772.8, 8780.8, 8788.8, 8796.8, 8804.8, 8812.8, 8820.8, 8828.8, 8836.8, 8844.8, 8852.8, 8860.8, 8868.8, 8876.8, 8884.8, 8892.8, 8900.8, 8908.8, 8916.8, 8924.8, 8932.8, 8940.8, 8948.8, 8956.8, 8964.8, 8972.8, 8980.8, 8988.8, 8996.8, 9004.8, 9012.8, 9020.8, 9028.8, 9036.8, 9044.8, 9052.8, 9060.8, 9068.8, 9076.8, 9084.8, 9092.8, 9100.8, 9108.8, 9116.8, 9124.8, 9132.8, 9140.8, 9148.8, 9156.8, 9164.8, 9172.8, 9180.8, 9188.8, 9196.8, 9203.8, 9206.8
9222.8, 9228.8, 9236.8, 9244.8, 9252.8, 9260.8, 9268.8, 9276.8, 9284.8, 9292.8, 9300.8, 9308.8, 9316.8, 9324.8, 9332.8, 9340.8, 9348.8, 9356.8, 9364.8, 9372.8, 9380.8, 9388.8, 9396.8, 9404.8, 9412.8, 9420.8, 9428.8, 9436.8, 9444.8, 9452.8, 9460.8, 9468.8, 9476.8, 9484.8, 9492.8, 9500.8, 9508.8, 9516.8, 9524.8, 9532.8, 9540.8, 9548.8, 9556.8, 9564.8, 9572.8, 9580.8, 9588.8, 9596.8, 9604.8, 9612.8, 9620.8, 9628.8, 9636.8, 9644.8, 9652.8, 9660.8, 9668.8, 9676.8, 9684.8, 9692.8, 9700.8, 9708.8, 9716.8, 9724.8, 9732.8, 9740.8, 9748.8, 9756.8, 9764.8, 9772.8, 9780.8, 9788.8, 9796.8, 9804.8, 9812.8, 9820.8, 9828.8, 9836.8, 9844.8, 9852.8, 9860.8, 9868.8, 9876.8, 9884.8, 9892.8, 9900.8, 9908.8, 9916.8, 9924.8, 9932.8, 9940.8, 9948.8, 9956.8, 9964.8, 9972.8, 9980.8, 9988.8, 9996.8, 10004.8, 10012.8, 10020.8, 10028.8, 10036.8, 10044.8, 10052.8, 10060.8, 10068.8, 10076.8, 10084.8, 10092.8, 10100.8, 10108.8, 10116.8, 10124.8, 10132.8, 10140.8, 10148.8, 10156.8, 10164.8, 10172.8, 10180.8, 10188.8, 10196.8, 10204.8, 10212.8, 10220.8, 10227.8, 10230.8
